source_doc,source_section,target_doc,target_section,relationship_type,relationship_confidence,relationship_bidirectional,sim_score,source_concepts,target_concepts,source_is_api,target_is_api,classification_source,src_type,tgt_type
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::79,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::33,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::101,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::67,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::87,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::98,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::97,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::90,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::65,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::66,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::44,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::112,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::46,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::76,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::39,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::45,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.45,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::34,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::32,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::31,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::30,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::60,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::73,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::74,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::92,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.4,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::81,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::82,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.5,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::118,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.4,False,0.5119447708129883,[],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp.Win.SystemModule/IModelOptionsWin/Messaging1133694,Messaging1133694::1,data/raw_md/apidoc/DevExpress.ExpressApp.Win.Core/Messaging/DefaultMessaging1135006,DefaultMessaging1135006::1,related_to,0.65,True,0.7679118514060974,[],[],True,True,llm,API Reference,API Reference
data/raw_md/articles/ui-construction/list-editors/how-to-implement-a-custom-list-editor-winforms,how-to-implement-a-custom-list-editor-winforms::2,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/RecordsNavigationController/RecordsNavigationController,RecordsNavigationController::3,related_to,0.52,False,0.5119234919548035,['List Editors' 'List View' 'Views'],['List Editors' 'List View' 'Views'],False,True,llm,How-to Task,API Reference
data/raw_md/articles/deployment/deployment-troubleshooting-guide,deployment-troubleshooting-guide::6,data/raw_md/apidoc/DevExpress.ExpressApp/XafApplication/XafApplication,XafApplication::1,related_to,0.4,False,0.5119198560714722,[],['Controllers' 'Views' 'XAF Application' 'XAF Web API Service'],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.Persistent.Validation/IRuleCollectionPropertyProperties/MessageTemplateTargetDoesNotSatisfyCollectionCriteria1133868,MessageTemplateTargetDoesNotSatisfyCollectionCriteria1133868::1,data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleValueComparisonAttribute/IsCollectionAggregateSet1132292,IsCollectionAggregateSet1132292::1,related_to,0.5,False,0.7678647041320801,['Validation'],['Validation'],True,True,llm,API Reference,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::15,data/raw_md/apidoc/DevExpress.ExpressApp/ShowViewParameters/ShowViewParameters,ShowViewParameters::2,related_to,0.5,False,0.5119047164916992,['Built-In Controllers' 'Controllers'],"['Actions' 'Controllers' 'View Lifecycle and Navigation' 'Views'
 'Windows and Frames']",False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp/ModuleBase/RequiredModuleTypes1130608,RequiredModuleTypes1130608::1,data/raw_md/articles/document-management/clone-object-module,clone-object-module::3,related_to,0.52,False,0.5118796825408936,[],['NuGet Package Management' 'Solution Structure and Module Design'],True,False,llm,API Reference,Conceptual
data/raw_md/articles/ui-construction/templates/in-winforms/how-to-customize-window-status-messages-winforms,how-to-customize-window-status-messages-winforms::3,data/raw_md/articles/app-shell-and-base-infrastructure/application-personalization/customize-a-window-caption,customize-a-window-caption::3,related_to,0.72,True,0.7678137421607971,['Windows and Frames'],['Controllers' 'Windows and Frames'],False,False,llm,How-to Task,Conceptual
data/raw_md/articles/ui-construction/view-items-and-property-editors/property-editors/customize-a-built-in-property-editor-winforms,customize-a-built-in-property-editor-winforms::6,data/raw_md/apidoc/DevExpress.ExpressApp.Editors/PropertyEditorAttribute/PropertyEditorAttribute,PropertyEditorAttribute::4,related_to,0.5,False,0.5118727684020996,[],['Detail View' 'Model Editor' 'Property Editors' 'Views'],False,True,llm,Conceptual,API Reference
